Employee_ID,Employee_Name,Age,Gender,Department,Job_Role,Salary,Experience_Years,Education,City
946,Pooja Mehta,25.0,Male,Marketing,Accountant,68922.0,7,Bachelor's,Noida
993,Ananya Patel,45.0,Male,IT,Data Analyst,80982.0,5,Bachelor's,Gurgaon
562,Isha Sharma,21.0,Female,IT,Software Developer,108084,10,Master's,Pune
81,Riya Sharma,49.0,Female,Finance,Accountant,63974.0,3,Master's,Noida
206,Rahul Kumar,46.0,Female,Marketing,Software Developer,73915.0,12,Bachelor's,Delhi
35,Raj Jain,34.0,Female,HR,Marketing Executive,119058.0,15,Diploma,Delhi
776,Ananya Verma,36.0,Female,Finance,Marketing Executive,58158.0,7,12th,Bengaluru
509,Simran Gupta,44.0,Female,Sales,HR Executive,77506.0,7,Bachelor's,Mumbai
428,Neha Verma,31.0,Male,Operations,Marketing Executive,89542.0,8,Master's,Noida
455,Sneha Jain,31.0,Male,HR,Marketing Executive,94922.0,9,Master's,Mumbai
367,Arjun Singh,34.0,Female,IT,Sales Executive,47391.0,12,12th,Chandigarh
92,Vivaan Kumar,54.0,Female,Operations,Sales Executive,72419.0,8,Master's,Mumbai
340,Pooja Jain,37.0,Male,Sales,Operations Executive,47789.0,7,Bachelor's,Chandigarh
898,Priya Mehta,34.0,Female,Operations,Operations Executive,56328.0,6,12th,Jaipur
565,Rahul Patel,26.0,Female,Operations,HR Executive,77235.0,6,12th,Bengaluru
346,Isha Kumar,38.0,Male,Sales,HR Executive,75202.0,0,12th,Pune
777,Amit Singh,21.0,Female,Finance,Data Analyst,76508.0,6,Master's,Chandigarh
242,Sneha Jain,52.0,Female,Operations,Marketing Executive,31145.0,10,12th,Bengaluru
14,Raj Jain,31.0,Male,Operations,Marketing Executive,84470.0,5,Bachelor's,Mumbai
316,Vikash Sharma,34.0,Male,Operations,Sales Executive,92862.0,7,12th,Bengaluru
601,Ananya Mehta,44.0,Male,Finance,Software Developer,29697.0,2,12th,Hyderabad
388,Isha Malhotra,50.0,Male,Sales,Software Developer,58029.0,12,Bachelor's,Delhi
274,Riya Kumar,48.0,Male,Finance,Software Developer,110332.0,15,Diploma,Jaipur
167,Aditya Yadav,24.0,Female,HR,Sales Executive,76964.0,7,Bachelor's,Pune
841,Rahul Jain,55.0,Female,Operations,Marketing Executive,68842.0,9,Master's,Gurgaon
545,Priya Verma,22.0,Female,Marketing,HR Executive,106229,12,Master's,Hyderabad
647,Rahul Patel,21.0,Male,Marketing,Marketing Executive,39621.0,11,Master's,Mumbai
819,Pooja Patel,28.0,Male,Operations,Marketing Executive,46771.0,15,Bachelor's,Chandigarh
485,Arjun Jain,21.0,Male,Marketing,Accountant,117949.0,0,12th,Noida
991,Rohan Malhotra,24.0,Female,Sales,Marketing Executive,118007.0,4,12th,Chandigarh
505,Neha Patel,35.0,Male,IT,Accountant,100584.0,1,Diploma,Bengaluru
832,Arjun Kumar,23.0,Male,HR,Marketing Executive,91493.0,11,Master's,Mumbai
244,Neha Jain,30.0,Male,Marketing,Sales Executive,85689.0,4,12th,Noida
567,Priya Yadav,47.0,Female,Finance,HR Executive,80514.0,0,Diploma,Jaipur
876,Raj Yadav,49.0,Male,Operations,Data Analyst,26227.0,6,Bachelor's,Kolkata
563,Sneha Patel,53.0,Male,HR,Data Analyst,116457.0,2,Master's,Bengaluru
963,Aditya Mehta,36.0,Male, marketing ,Data Analyst,103924.0,12,Bachelor's,Hyderabad
687,Rohan Yadav,29.0,Female,Sales,Sales Executive,39563.0,7,Diploma,Kolkata
958,Karan Sharma,29.0,Female,HR,HR Executive,118698.0,0,Diploma,Chandigarh
190,Sneha Patel,29.0,Male,IT,Software Developer,105209.0,13,12th,Kolkata
783,Ananya Gupta,41.0,Male,IT,Sales Executive,61935.0,12,12th,Kolkata
700,Meera Jain,53.0,Male,Sales,Marketing Executive,94033.0,9,12th,Kolkata
476,Vivaan Gupta,31.0,Male,Marketing,HR Executive,42658.0,8,Master's,Hyderabad
682,Aarav Patel,27.0,Male,HR,Operations Executive,31875.0,3,Bachelor's,Noida
511,Meera Yadav,47.0,Male,Operations,Accountant,90483.0,15,Diploma,Mumbai
59,Raj Mehta,55.0,Male,Sales,HR Executive,104069.0,15,Bachelor's,Bengaluru
475,Neha Sharma,51.0,Male,Operations,Operations Executive,52617.0,7,Bachelor's,Jaipur
561,Neha Mehta,45.0,Male,Finance,Software Developer,35286.0,3,Master's,Kolkata
857,Raj Verma,46.0,Male,Operations,Sales Executive,69433.0,5,Bachelor's,Kolkata
748,Aarav Gupta,22.0,Male,IT,Sales Executive,38055.0,12,Diploma,Jaipur
253,Aditya Sharma,55.0,Male,Marketing,Data Analyst,109123.0,0,12th,Jaipur
22,Ananya Mehta,33.0,Male,Operations,Sales Executive,37363.0,13,12th,Delhi
314,Sneha Yadav,27.0,Male,Marketing,Marketing Executive,43351.0,13,Diploma,Jaipur
460,Karan Yadav,36.0,Female,Marketing,Data Analyst,38113.0,15,12th,Pune
161,Rohan Malhotra,29.0,Female,HR,HR Executive,103282.0,5,12th,Delhi
277,Neha Patel,34.0,Female,Operations,Data Analyst,82469,4,Diploma,Noida
956,Vikash Malhotra,22.0,Female,IT,Operations Executive,74993.0,4,Master's,Mumbai
192,Vivaan Verma,32.0,Female,Marketing,Operations Executive,41912.0,4,Diploma,Jaipur
386,Aarav Patel,38.0,Female,Marketing,Data Analyst,110404.0,4,Master's,Kolkata
806,Kavya Mehta,39.0,Male,IT,Software Developer,109825.0,9,Master's,Pune
414,Rohan Yadav,27.0,Male,HR,Marketing Executive,31014.0,11,12th,Kolkata
492,Karan Jain,24.0,Female,Sales,Data Analyst,47973.0,9,Master's,Delhi
344,Karan Gupta,22.0,Female,HR,Software Developer,75165.0,8,Diploma,Chandigarh
770,Aarav Sharma,32.0,Male,Operations,Sales Executive,109448.0,2,Diploma,Kolkata
309,Aarav Kumar,35.0,Male,Operations,Data Analyst,81260.0,15,Bachelor's,Jaipur
662,Kavya Gupta,25.0,Female,Sales,Data Analyst,34229.0,0,Bachelor's,Bengaluru
131,Kavya Verma,48.0,Female,Finance,HR Executive,65963.0,2,Bachelor's,Gurgaon
664,Kavya Verma,46.0,Male,IT,Sales Executive,34188.0,11,Diploma,Mumbai
872,Pooja Singh,,Female,Operations,Software Developer,66720.0,7,Diploma,Pune
100,Rahul Jain,45.0,Male,Sales,Data Analyst,111991.0,10,Bachelor's,Chandigarh
373,Neha Kumar,29.0,,IT,Marketing Executive,30593.0,4,Diploma,Pune
88,Pooja Singh,23.0,Female,Marketing,Marketing Executive,47962.0,5,12th,Chandigarh
459,Simran Patel,25.0,Male,HR,Marketing Executive,57858.0,10,Diploma,Jaipur
331,Meera Kumar,44.0,Female,HR,Marketing Executive,102554.0,4,Bachelor's,Bengaluru
215,Raj Singh,52.0,M,Finance,Accountant,66555.0,3,12th,Bengaluru
467,Riya Gupta,44.0,Male,Operations,HR Executive,90820.0,4,12th,Jaipur
122,Meera Kumar,29.0,Male,IT,Operations Executive,99000.0,6,Master's,Pune
615,Arjun Jain,51.0,Female,Finance,HR Executive,93632.0,4,Master's,Delhi
21,Simran Patel,52.0,Male,Operations,Accountant,53080.0,7,12th,Bengaluru
701,Aditya Verma,44.0,Male,HR,Sales Executive,113251,12,Master's,Mumbai
72,Neha Patel,21.0,Male,IT,HR Executive,92715.0,7,12th,Chandigarh
107,Pooja Singh,37.0,Female,Operations,Data Analyst,85236.0,5,Bachelor's,Chandigarh
271,Rohan Mehta,40.0,Female,HR,Data Analyst,60180.0,8,12th,Mumbai
861,Sneha Singh,32.0,Male,Marketing,Software Developer,79386.0,2,Bachelor's,Gurgaon
436,Aarav Mehta,39.0,Male,finance,Data Analyst,80363.0,4,Bachelor's,Delhi
103,Vikash Kumar,55.0,Male,HR,Marketing Executive,29705.0,2,12th,Gurgaon
